unixTime,airHum,airTemp,wind,soilHum,soilTemp,light,(water on/off)
1626953850,26.40,21.60,1,0.56,8.81,65535
1626953969,23.70,21.50,0,0.52,8.88,65535
1626954030,24.40,20.80,0,0.84,8.88,65535
1626954090,24.70,20.20,0,0.84,8.88,65535
1626954151,25.00,19.90,0,0.84,8.88,65535
1626954212,24.60,20.00,0,0.85,8.94,65535
1626954273,25.20,20.10,0,0.84,8.94,65535
1626954333,25.00,20.30,0,0.83,8.94,65535
1626954394,25.40,20.30,0,0.83,9.00,65535
1626954455,26.20,20.40,0,0.84,9.00,65535
1626954516,26.40,20.60,0,0.83,9.00,65535
1626954576,26.00,20.90,0,0.83,9.06,65535
1626954637,25.00,21.10,0,0.86,9.06,65535
1626954698,27.00,20.80,0,0.84,9.13,65535
1626954758,25.50,21.10,0,0.84,9.13,65535
1626954819,26.80,21.60,0,0.83,9.13,65535
1626954880,25.10,22.10,0,0.83,9.19,65535
1626954941,24.10,21.20,0,0.83,9.19,65535
1626955001,25.20,21.10,0,0.82,9.19,65535
1626955062,25.80,21.20,0,0.82,9.25,65535
1626955123,26.00,21.30,0,0.82,9.25,65535
1626955184,25.90,21.30,0,0.82,9.25,65535
1626955244,25.90,21.70,0,0.82,9.31,65535
1626955305,25.20,21.70,0,0.82,9.31,65535
1626955366,25.60,21.90,0,0.81,9.38,65535
1626955427,24.70,21.60,0,0.81,9.38,65535
1626955487,25.40,21.60,0,0.81,9.38,65535
1626955548,25.10,21.60,0,0.81,9.44,65535
1626955609,26.50,21.80,0,0.81,9.44,65535
1626955669,25.00,22.00,0,0.82,9.44,65535
1626955730,24.90,21.90,0,0.81,9.50,65535
1626955791,25.00,21.60,0,0.81,9.50,65535
1626955852,25.30,20.70,0,0.81,9.50,65535
1626955912,25.10,21.30,0,0.81,9.56,65535
1626955973,24.60,21.60,0,0.81,9.56,65535
1626956034,24.70,21.50,0,0.81,9.56,65535
1626956095,24.80,21.30,0,0.82,9.63,65535
1626956155,25.00,21.30,0,0.82,9.63,65535
1626956216,24.40,20.80,0,0.82,9.69,65535
1626956277,25.00,20.30,0,0.82,9.69,65535
1626956338,25.30,20.70,0,0.83,9.69,65535
1626956398,25.20,20.70,0,0.83,9.69,65535
1626956459,25.20,21.10,0,0.83,9.75,65535
1626956520,25.50,20.80,0,0.83,9.75,65535
1626956580,24.90,21.10,0,0.83,9.81,65535
1626956641,24.80,21.20,0,0.83,9.81,65535
1626956702,25.00,21.60,0,0.83,9.81,65535
1626956763,25.00,21.00,0,0.83,9.88,65535
1626956823,25.50,21.50,0,0.83,9.88,65535
1626956884,25.70,21.60,0,0.83,9.88,65535
1626956945,25.40,21.80,0,0.83,9.94,65535
1626957006,25.40,21.90,0,0.83,9.94,65535
1626957066,24.80,20.80,0,0.83,9.94,65535
1626957127,24.70,20.70,0,0.83,10.00,65535
1626957188,26.30,21.50,0,0.83,10.00,65535
1626957249,27.90,21.80,0,0.83,10.06,65535
1626957309,24.70,21.80,0,0.83,10.06,65535
1626957370,24.90,22.00,0,0.83,10.06,65535
1626957431,25.20,22.10,0,0.83,10.06,65535
1626957491,24.20,22.00,0,0.84,10.13,65535
1626957552,26.20,22.10,0,0.84,10.13,65535
1626957613,25.40,22.10,0,0.84,10.13,65535
1626957674,24.00,21.30,0,0.84,10.13,65535
1626957734,24.40,21.90,0,0.84,10.19,65535
1626957795,24.30,21.90,0,0.84,10.19,65535
1626957856,24.80,22.40,0,0.84,10.25,65535
1626957917,24.10,22.40,0,0.84,10.25,65535
1626957977,23.90,22.10,0,0.83,10.25,65535
1626958038,24.30,21.80,0,0.84,10.25,65535
1626958099,25.50,21.80,0,0.84,10.31,65535
1626958160,26.00,21.80,0,0.84,10.31,65535
1626958220,26.90,21.70,0,0.84,10.31,65535
1626958281,25.60,21.20,0,0.84,10.38,65535
1626958342,25.40,21.60,0,0.84,10.38,65535
1626958402,24.30,21.70,0,0.84,10.38,65535
1626958463,24.50,21.70,0,0.84,10.38,65535
1626958524,25.10,21.70,0,0.84,10.44,65535
1626958585,24.40,22.00,0,0.84,10.44,65535
1626958645,24.30,22.00,0,0.84,10.44,65535
1626958706,24.30,21.80,0,0.85,10.50,65535
1626958767,24.30,22.00,0,0.85,10.50,65535
1626958828,24.20,21.90,0,0.84,10.56,65535
1626958888,25.80,22.30,0,0.84,10.56,65535
1626958949,24.00,22.20,0,0.84,10.56,65535
1626959010,23.70,21.70,0,0.84,10.56,65535
1626959071,24.50,21.70,0,0.84,10.63,65535
1626959131,24.40,21.40,0,0.85,10.63,65535
1626959192,24.20,21.60,0,0.85,10.63,65535
1626959253,25.00,22.10,0,0.85,10.63,65535
1626959313,25.30,22.60,0,0.85,10.63,65535
1626959374,24.20,22.90,0,0.84,10.69,65535
1626959435,23.40,22.40,0,0.84,10.69,65535
1626959496,23.50,22.10,0,0.84,10.69,65535
1626959556,23.70,22.40,0,0.83,10.75,65535
1626959617,23.80,21.90,0,0.84,10.75,65535
1626959678,25.30,21.80,0,0.84,10.75,65535
1626959739,23.80,21.40,0,0.84,10.81,65535
1626959799,24.50,21.40,0,0.84,10.81,65535
1626959860,24.10,21.60,0,0.84,10.81,65535
1626959921,24.50,21.60,0,0.84,10.81,65535
1626959981,24.00,21.40,0,0.84,10.88,65535
1626960042,23.70,21.20,0,0.84,10.88,65535
1626960103,24.10,20.80,0,0.84,10.88,65535
1626960164,24.80,21.20,0,0.84,10.88,65535
1626960224,24.40,21.10,0,0.84,10.88,65535
1626960285,24.00,21.30,0,0.84,10.88,65535
1626960346,24.20,21.20,0,0.84,10.94,65535
1626960407,24.50,21.80,0,0.83,10.94,65535
1626960467,24.10,21.50,0,0.83,10.94,65535
1626960528,24.10,21.40,0,0.83,10.94,65535
1626960589,26.00,22.10,0,0.83,10.94,65535
1626960650,24.20,21.90,0,0.83,11.00,65535
1626960710,23.00,21.60,0,0.83,11.00,65535
1626960771,24.90,21.60,0,0.83,11.00,65535
1626960832,24.60,21.70,0,0.83,11.00,65535
1626960892,23.50,21.60,0,0.83,11.00,65535
1626960953,24.30,21.40,0,0.82,11.00,65535
1626961014,23.80,21.10,0,0.83,11.06,65535
1626961075,23.70,21.10,0,0.83,11.06,65535
1626961135,23.80,21.30,0,0.83,11.06,65535
1626961196,24.10,21.00,0,0.83,11.06,65535
1626961257,24.50,21.10,0,0.83,11.06,65535
1626961318,24.00,20.80,0,0.83,11.06,65535
1626961378,25.20,20.30,0,0.83,11.06,65535
1626961439,24.10,20.40,0,0.83,11.06,65535
1626961500,24.10,20.30,0,0.83,11.06,65535
1626961561,24.50,20.40,0,0.83,11.13,65535
1626961621,24.40,20.10,0,0.83,11.13,65535
1626961682,25.00,19.90,0,0.83,11.13,65535
1626961743,24.40,19.30,0,0.84,11.13,65535
1626961803,25.40,19.30,0,0.85,11.13,65535
1626961864,26.10,19.20,0,0.85,11.13,65535
1626961925,24.80,18.60,0,0.85,11.13,65535
1626961986,25.50,18.30,0,0.85,11.13,65535
1626962046,25.20,17.90,0,0.86,11.19,65535
1626962107,25.30,17.60,0,0.86,11.19,65535
1626962168,26.00,17.40,0,0.86,11.13,65535
1626962229,25.90,17.10,0,0.86,11.19,65535
1626962289,26.10,17.00,0,0.87,11.19,65535
1626962350,24.90,16.90,0,0.87,11.19,65535
1626962411,25.10,16.70,0,0.87,11.19,65535
1626962471,25.70,16.70,0,0.87,11.19,65535
1626962532,25.40,16.60,0,0.86,11.13,65535
1626962593,25.40,16.60,0,0.86,11.19,65535
1626962654,25.20,16.60,0,0.86,11.19,65535
1626962714,25.40,16.70,0,0.87,11.19,65535
1626962775,24.50,17.00,0,0.86,11.19,65535
1626962836,25.10,17.30,0,0.86,11.19,65535
1626962896,25.20,17.70,0,0.86,11.19,65535
1626962957,24.90,18.00,0,0.87,11.19,65535
1626963018,25.20,18.10,0,0.86,11.19,65535
1626963079,24.70,18.40,0,0.86,11.19,65535
1626963139,24.20,18.30,1,0.86,11.13,65535
1626963200,24.20,18.20,0,0.87,11.19,65535
1626963261,24.20,17.70,0,0.87,11.19,65535
1626963322,24.30,17.20,0,0.87,11.19,65535
1626963382,24.30,16.80,0,0.87,11.13,65535
1626963443,25.10,16.60,0,0.88,11.13,65535
1626963504,24.70,16.40,0,0.88,11.13,65535
1626963564,24.70,15.90,0,0.88,11.13,65535
1626963625,25.30,15.70,1,0.89,11.13,65535
1626963686,24.70,15.20,0,0.89,11.13,65535
1626963747,25.50,14.90,0,0.90,11.13,65535
1626963807,25.50,14.80,0,0.90,11.13,65535
1626963868,25.90,14.70,0,0.90,11.13,65535
1626963929,25.20,14.50,0,0.91,11.13,65535
1626963989,25.50,14.50,0,0.91,11.13,65535
1626964050,25.20,14.30,0,0.91,11.13,65535
1626964111,24.60,14.30,0,0.91,11.13,65535
1626964172,24.40,14.20,0,0.91,11.13,65535
1626964232,24.70,14.10,0,0.91,11.06,65535
1626964293,24.40,14.00,0,0.91,11.06,65535
1626964354,24.50,13.90,0,0.91,11.06,65535
1626964414,24.80,13.90,0,0.92,11.06,65535
1626964475,24.80,14.00,0,0.92,11.06,65535
1626964536,24.80,14.10,0,0.92,11.06,65535
1626964597,26.60,14.30,0,0.92,11.06,65535
1626964657,25.20,14.50,0,0.91,11.06,65535
1626964718,24.90,14.60,0,0.91,11.06,65535
1626964779,25.10,14.60,0,0.91,11.06,65535
1626964840,25.80,14.80,0,0.91,11.00,65535
1626964900,25.30,14.90,0,0.90,11.00,65535
1626964961,25.40,15.10,0,0.90,11.00,65535
1626965022,25.60,15.30,0,0.90,11.00,65535
1626965082,25.50,15.70,0,0.89,11.00,65535
1626965143,24.90,15.90,0,0.89,11.00,65535
1626965204,24.20,16.10,0,0.89,11.00,65535
1626965265,24.40,16.40,0,0.89,11.00,65535
1626965325,23.40,16.60,0,0.89,11.00,65535
1626965386,23.00,16.50,0,0.89,11.00,65535
1626965447,22.50,16.60,0,0.89,10.94,65535
1626965507,23.60,16.90,0,0.89,10.94,65535
1626965568,22.60,16.60,0,0.89,10.94,65535
1626965629,23.30,16.70,0,0.90,10.94,65535
1626965690,23.30,16.50,0,0.90,10.94,65535
1626965750,24.20,16.30,0,0.90,10.94,65535
1626965811,23.90,16.00,0,0.90,10.88,65535
1626965872,23.80,15.50,0,0.90,10.88,65535
1626965933,24.40,15.10,0,0.91,10.88,65535
1626965993,24.60,14.80,0,0.91,10.88,65535
1626966054,25.20,14.70,0,0.92,10.88,65535
1626966115,24.90,14.40,0,0.92,10.88,65535
1626966175,25.10,14.10,0,0.92,10.88,65535
1626966236,24.80,13.90,0,0.92,10.88,65535
1626966297,25.70,13.80,0,0.93,10.88,65535
1626966358,25.40,13.70,0,0.93,10.81,65535
1626966418,26.20,13.50,0,0.93,10.81,65535
1626966479,26.10,13.50,1,0.93,10.81,65535
1626966540,25.70,13.40,0,0.91,10.81,65535
1626966600,26.60,13.30,0,0.90,10.81,65535
1626966661,26.50,13.20,0,0.90,10.75,65535
